user_id,total_sessions,first_session,last_session,total_trips_booked,total_trips_canceled,total_flights_booked,avg_seats,avg_checked_bags,total_domestic_flights,total_international_flights,net_flight_spend_usd,avg_flight_spend_usd,total_flights_discounted,avg_flight_discount_used,total_hotels_booked,avg_nights,avg_rooms,net_hotel_spend_usd,avg_hotel_spend_usd,total_hotels_discounted,avg_hotel_discount_used,total_staycations,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,sign_up_date,age,lifetime,trips_per_session,cancellation_ratio,pct_flights_per_trip,pct_domestic_flights,pct_international_flights,pct_discounted_flights,pct_hotels_per_trip,pct_discounted_hotels,pct_staycations,ltv_usd,recency_days,lifespan_days,frequency_trips_per_day,monetary_per_day,R_score,F_score,M_score,RFM_segment_label,trips_per_session_cat,pct_flights_per_trip_cat,pct_hotels_per_trip_cat,pct_domestic_flights_cat,pct_international_flights_cat,pct_discounted_flights_cat,pct_discounted_hotels_cat,avg_flight_discount_used_cat,avg_hotel_discount_used_cat,avg_nights_cat,avg_rooms_cat,avg_seats_cat,avg_checked_bags_cat,persona
638600,8,2023-03-05 21:49:00,2023-05-17 15:44:54.000000,0,0,0,,,0,0,0.0,,0,0.05,0,,,0.0,,0,0.05,0,1950-10-06,F,False,False,canada,winnipeg,YWG,2023-03-05,72,0,0.0,,,,,,,,,0.0,72,72,0.0,0.0,1,5,5,At Risk,Low,,,,,,,Low,Low,,,,,Susan – At Risk – Seasoned bargain hunter
638874,7,2023-03-18 13:12:00,2023-07-10 19:39:45.000000,1,0,1,1.0,0.0,1,0,90.83,90.83,0,,1,1.0,1.0,146.0,146.0,0,,0,1980-06-10,F,True,False,usa,new york,JFK,2023-03-05,43,0,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,236.82999999999998,18,114,0.008771929824561403,2.077456140350877,4,4,5,Champions,Mid-low,High,High,High,High,Mid-high,Mid-high,,,Low,Mid-high,Mid-high,Low,Alex – Champion – Young global explorer
639009,8,2023-03-05 18:02:00,2023-06-20 16:57:16.000000,3,0,3,1.6666666666666667,1.6666666666666667,3,0,1365.897,455.299,1,0.2,3,1.3333333333333333,1.6666666666666667,773.0,193.66666666666666,0,,0,1988-06-20,F,False,False,usa,oklahoma city,OKC,2023-03-05,35,0,0.375,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,2138.897,38,106,0.02830188679245283,20.17827358490566,3,1,2,Potential,Mid-high,High,High,High,High,High,Mid-high,High,,Low,High,High,High,Riley – Potential – Aspiring globetrotter
639168,8,2023-03-05 09:53:00,2023-07-18 18:10:07.000000,2,0,2,1.0,0.5,2,0,897.27,448.635,0,0.11666666666666667,2,6.5,1.0,3567.7,1783.85,1,0.05,0,1982-08-08,F,False,True,canada,montreal,YUL,2023-03-05,40,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,4464.969999999999,10,135,0.014814814814814815,33.07385185185185,5,3,1,Potential,Mid-low,High,High,High,High,Mid-high,High,Mid-low,Low,High,Mid-high,Mid-high,Mid-high,Riley – Potential – Aspiring globetrotter
639458,7,2023-03-05 21:08:00,2023-07-12 21:07:00.000000,2,0,2,1.0,0.0,2,0,902.76,451.38,0,,2,2.0,1.0,528.0,264.0,0,0.05,0,1981-04-01,F,False,False,usa,stockton,SCK,2023-03-05,42,0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1430.76,15,128,0.015625,11.1778125,5,3,4,Potential,Mid-high,High,High,High,High,Mid-high,Mid-high,,Low,Mid-low,Mid-high,Mid-high,Low,Riley – Potential – Aspiring globetrotter
639510,9,2023-03-05 08:58:00,2023-07-10 13:06:17.000000,2,0,2,1.0,0.0,2,0,818.564,409.282,2,0.125,2,2.5,1.0,815.0,407.5,0,0.05,0,1967-03-22,F,True,False,usa,san diego,NZY,2023-03-05,56,0,0.2222222222222222,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1633.5639999999999,18,127,0.015748031496062992,12.862708661417322,4,3,3,Potential,Mid-low,High,High,High,High,High,Mid-high,Mid-high,Low,Mid-low,Mid-high,Mid-high,Low,Riley – Potential – Aspiring globetrotter
639554,8,2023-03-05 10:50:00,2023-07-13 18:41:10.000000,2,0,2,1.0,0.5,2,0,902.69,451.345,0,0.05,2,2.5,1.0,1340.0,670.0,0,,0,2006-04-20,F,False,False,usa,los angeles,LAX,2023-03-05,17,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2242.69,15,130,0.015384615384615385,17.251461538461538,5,3,3,Potential,Mid-low,High,High,High,High,Mid-high,Mid-high,Low,,Mid-low,Mid-high,Mid-high,Mid-high,Riley – Potential – Aspiring globetrotter
639571,8,2023-03-05 10:07:00,2023-07-18 21:54:35.000000,3,0,2,1.5,0.5,2,0,722.43,361.215,0,0.06666666666666667,3,3.0,1.3333333333333333,2653.0,540.3333333333334,1,0.1,0,1982-12-09,F,False,False,usa,akron,AKR,2023-03-05,40,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3375.43,9,135,0.022222222222222223,25.003185185185185,5,2,2,Potential,Mid-high,Mid-low,High,High,High,Mid-high,High,Low,Mid-high,Mid-low,High,High,Mid-high,Jordan – Potential – Domestic deal seeker
639894,8,2023-03-06 15:46:00,2023-06-02 22:24:06.000000,2,0,1,1.0,0.0,1,0,653.32,653.32,0,0.1,2,9.5,1.0,5671.0,2835.5,0,0.05,0,1980-03-01,F,True,True,usa,brownsville,BRO,2023-03-06,43,0,0.25,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,6324.32,55,88,0.022727272727272728,71.86727272727272,2,2,1,Lost,Mid-low,Low,High,High,High,Mid-high,Mid-high,Mid-low,Low,High,Mid-high,Mid-high,Low,Chris – Lost – Occasional explorer who drifted away
640451,8,2023-03-06 22:11:00,2023-07-16 20:38:45.000000,0,0,0,,,0,0,0.0,,0,,0,,,0.0,,0,,0,1957-03-07,F,True,False,canada,toronto,YYZ,2023-03-06,66,0,0.0,,,,,,,,,0.0,11,131,0.0,0.0,5,5,5,Champions,Low,,,,,,,,,,,,,Alex – Champion – Young global explorer
640580,8,2023-03-06 17:15:00,2023-07-17 18:19:12.000000,3,0,3,1.0,0.3333333333333333,3,0,796.3805,265.4601666666667,1,0.05,3,3.6666666666666665,1.0,2466.4,822.1333333333333,1,0.05,0,1969-12-10,F,True,False,canada,montreal,YMX,2023-03-06,53,0,0.375,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,3262.7805,11,133,0.022556390977443608,24.532184210526314,5,2,2,Potential,Mid-high,High,High,High,High,High,High,Low,Low,Mid-high,Mid-high,Mid-high,Mid-low,Riley – Potential – Aspiring globetrotter
640649,8,2023-03-06 12:58:00,2023-06-04 09:07:15.000000,2,0,2,1.0,1.0,2,0,458.73,229.365,0,,2,8.0,1.0,2552.0,1276.0,0,0.1,0,1960-04-10,F,True,True,usa,los angeles,LAX,2023-03-06,63,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3010.73,54,89,0.02247191011235955,33.828426966292135,2,2,1,Lost,Mid-low,High,High,High,High,Mid-high,Mid-high,,Mid-high,High,Mid-high,Mid-high,High,Chris – Lost – Occasional explorer who drifted away
640689,10,2023-03-06 23:32:00,2023-07-15 21:41:31.682456,4,1,4,1.0,0.5,4,0,1044.193,342.80825,2,0.125,4,2.75,1.0,1031.75,444.1875,1,0.05,0,1973-01-27,F,False,False,usa,omaha,OFF,2023-03-06,50,0,0.4,0.25,1.0,1.0,0.0,0.5,1.0,0.25,0.0,2075.943,12,130,0.023076923076923078,15.96879230769231,5,2,3,Potential,Mid-high,High,High,High,High,High,High,Mid-high,Low,Mid-low,Mid-high,Mid-high,Mid-high,Riley – Potential – Aspiring globetrotter
640715,8,2023-03-06 20:02:00,2023-07-15 19:59:12.000000,4,0,4,1.25,0.75,4,0,2711.8905,677.972625,2,0.16666666666666666,3,5.0,1.3333333333333333,2128.6,543.9333333333333,1,0.11666666666666667,0,1975-01-02,F,False,False,usa,fresno,FAT,2023-03-06,48,0,0.5,0.0,1.0,1.0,0.0,0.5,0.75,0.3333333333333333,0.0,4840.4905,13,130,0.03076923076923077,37.23454230769231,5,1,1,Potential,High,High,Low,High,High,High,High,Mid-high,Mid-high,High,High,Mid-high,Mid-high,Jordan – Potential – Domestic deal seeker
640849,8,2023-03-06 20:10:00,2023-07-16 11:10:56.000000,4,0,4,1.0,0.5,4,0,1129.7885,282.447125,1,0.2,2,4.0,1.0,797.2,398.6,1,0.1,0,1973-08-06,F,True,False,usa,jacksonville,LRF,2023-03-06,50,0,0.5,0.0,1.0,1.0,0.0,0.25,0.5,0.5,0.0,1926.9885000000002,12,131,0.030534351145038167,14.709835877862597,5,1,3,Potential,High,High,Low,High,High,High,High,High,Mid-high,Mid-high,Mid-high,Mid-high,Mid-high,Jordan – Potential – Domestic deal seeker
640867,9,2023-03-06 01:40:00,2023-07-13 15:55:50.000000,3,1,3,1.3333333333333333,0.6666666666666666,3,0,693.44,300.3933333333333,0,,3,2.3333333333333335,1.3333333333333333,1037.0,720.6666666666666,0,,0,1972-10-20,F,False,True,canada,montreal,YHU,2023-03-06,50,0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1730.44,15,129,0.015503875968992248,13.414263565891474,5,3,3,Potential,Mid-high,High,High,High,High,Mid-high,Mid-high,,,Mid-low,High,High,Mid-high,Riley – Potential – Aspiring globetrotter
640968,8,2023-03-06 08:56:00,2023-07-05 19:07:28.000000,2,0,2,1.0,1.0,2,0,403.0235,201.51175,1,0.125,1,3.0,1.0,981.0,981.0,0,0.15,0,1969-07-23,F,True,False,usa,indianapolis,IND,2023-03-06,54,0,0.25,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1384.0235,23,121,0.01652892561983471,11.438210743801653,4,3,4,Potential,Mid-low,High,Low,High,High,High,Mid-high,Mid-high,High,Mid-low,Mid-high,Mid-high,High,Riley – Potential – Aspiring globetrotter
641012,8,2023-03-06 17:53:00,2023-06-15 21:24:22.000000,3,0,2,1.0,0.5,2,0,200.46,100.23,0,,3,2.6666666666666665,1.0,1724.0,574.6666666666666,0,0.1,0,2003-01-19,F,False,True,usa,philadelphia,PHL,2023-03-06,20,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1924.46,42,101,0.0297029702970297,19.054059405940595,2,1,2,Lost,Mid-high,Mid-low,High,High,High,Mid-high,Mid-high,,Mid-high,Mid-low,Mid-high,Mid-high,Mid-high,Chris – Lost – Occasional explorer who drifted away
641102,8,2023-03-06 17:27:00,2023-06-30 21:38:20.000000,3,0,2,1.5,0.5,2,0,890.7,445.35,0,,2,6.0,2.0,3934.0,983.5,0,0.05,0,1983-12-10,F,False,False,canada,montreal,YMX,2023-03-06,39,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,4824.7,27,116,0.02586206896551724,41.592241379310344,3,2,1,Potential,Mid-high,Mid-low,Low,High,High,Mid-high,Mid-high,,Low,High,High,High,Mid-high,Riley – Potential – Aspiring globetrotter
641106,8,2023-03-06 19:22:00,2023-07-11 06:32:23.000000,3,0,3,1.3333333333333333,1.3333333333333333,3,0,1660.66,553.5533333333333,0,0.2,2,1.5,1.5,605.2,203.8,1,0.2,0,1973-11-04,F,True,False,usa,brownsville,BRO,2023-03-06,49,0,0.375,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,2265.86,17,126,0.023809523809523808,17.983015873015873,4,2,3,Potential,Mid-high,High,Low,High,High,Mid-high,High,High,High,Low,High,High,High,Jordan – Potential – Domestic deal seeker
641310,8,2023-03-06 04:15:00,2023-07-17 20:53:44.000000,1,0,1,1.0,1.0,1,0,102.78,102.78,0,0.25,1,6.0,1.0,1716.0,1716.0,0,,0,1979-12-14,F,False,True,usa,los angeles,LAX,2023-03-06,43,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1818.78,10,133,0.007518796992481203,13.675037593984962,5,4,3,Potential,Low,High,High,High,High,Mid-high,Mid-high,High,,High,Mid-high,Mid-high,High,Riley – Potential – Aspiring globetrotter
641364,7,2023-03-06 03:45:00,2023-06-11 15:29:32.000000,4,0,4,1.0,0.75,4,0,1428.75,357.1875,0,0.1,3,2.0,1.0,926.1,308.7,2,0.1,0,1993-10-01,F,False,False,usa,las vegas,LSV,2023-03-06,29,0,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.0,2354.85,47,97,0.041237113402061855,24.27680412371134,2,1,2,Lost,High,High,Low,High,High,Mid-high,High,Mid-low,Mid-high,Mid-low,Mid-high,Mid-high,Mid-high,Chris – Lost – Occasional explorer who drifted away
641529,8,2023-03-06 18:48:00,2023-06-23 12:27:09.000000,2,0,0,,,0,0,0.0,,0,0.2,2,7.0,2.0,2550.0,637.5,0,,0,1948-05-25,F,True,False,usa,philadelphia,PHL,2023-03-06,75,0,0.25,0.0,0.0,,,,1.0,0.0,0.0,2550.0,35,108,0.018518518518518517,23.61111111111111,3,3,2,Potential,Mid-low,Low,High,,,,Mid-high,High,,High,High,,,Riley – Potential – Aspiring globetrotter
641537,8,2023-03-06 21:17:00,2023-06-22 19:27:02.000000,2,0,1,1.0,0.0,1,0,36.44,36.44,0,,2,2.5,1.5,1036.9,351.725,1,0.05,0,1970-08-27,F,True,True,usa,washington,DCA,2023-03-06,52,0,0.25,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1073.3400000000001,36,107,0.018691588785046728,10.031214953271029,3,3,4,Potential,Mid-low,Low,High,High,High,Mid-high,High,,Low,Mid-low,High,Mid-high,Low,Riley – Potential – Aspiring globetrotter
642215,8,2023-03-06 06:06:00,2023-06-12 18:48:06.000000,0,0,0,,,0,0,0.0,,0,0.05,0,,,0.0,,0,0.1125,0,1956-10-05,F,True,False,canada,hamilton,YHM,2023-03-06,66,0,0.0,,,,,,,,,0.0,46,98,0.0,0.0,2,5,5,At Risk,Low,,,,,,,Low,Mid-high,,,,,Susan – At Risk – Seasoned bargain hunter
642344,8,2023-03-07 21:52:00,2023-07-17 11:59:56.000000,4,0,4,1.0,0.0,4,0,1306.113,326.52825,1,0.15,4,3.75,1.0,3134.6,783.65,1,0.2,0,1982-06-28,F,False,False,usa,wichita,ICT,2023-03-07,41,0,0.5,0.0,1.0,1.0,0.0,0.25,1.0,0.25,0.0,4440.713,11,131,0.030534351145038167,33.89857251908397,5,1,1,Potential,High,High,High,High,High,High,High,Mid-high,High,Mid-high,Mid-high,Mid-high,Low,Jordan – Potential – Domestic deal seeker
642364,8,2023-03-07 20:22:00,2023-05-07 18:14:17.000000,1,0,1,1.0,0.0,1,0,225.5,225.5,0,,0,,,0.0,,0,,0,1968-11-12,M,True,True,canada,montreal,YUL,2023-03-07,54,0,0.125,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,225.5,82,60,0.016666666666666666,3.7583333333333333,1,3,5,At Risk,Low,High,Low,High,High,Mid-high,,,,,,Mid-high,Low,Susan – At Risk – Seasoned bargain hunter
642553,8,2023-03-07 20:13:00,2023-07-12 16:46:15.000000,2,1,2,1.5,0.5,2,0,540.53,661.86,0,0.15,2,1.0,1.5,366.0,542.5,0,,0,1997-04-27,F,False,False,canada,edmonton,YEG,2023-03-07,26,0,0.25,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,906.53,16,126,0.007936507936507936,7.19468253968254,4,4,4,Loyal,Mid-low,High,High,High,High,Mid-high,Mid-high,Mid-high,,Low,High,High,Mid-high,Taylor – Loyal – Practical frequent flyer
642578,8,2023-03-07 12:37:00,2023-07-16 18:51:42.000000,3,0,2,1.0,1.0,2,0,688.06,344.03,0,0.125,2,3.0,1.0,415.5,207.75,1,0.1,0,1959-12-04,F,True,True,usa,new york,LGA,2023-03-07,63,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,1103.56,12,131,0.022900763358778626,8.424122137404579,5,2,4,Potential,Mid-high,Mid-low,Low,High,High,Mid-high,High,Mid-high,Mid-high,Mid-low,Mid-high,Mid-high,High,Jordan – Potential – Domestic deal seeker
642679,8,2023-03-07 22:32:00,2023-07-13 17:31:38.000000,5,0,5,1.2,0.0,5,0,1943.93,388.786,0,,5,2.8,1.2,3802.0,677.6,0,0.05,0,1982-11-23,F,False,False,usa,st. petersburg,PIE,2023-03-07,40,0,0.625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5745.93,15,127,0.03937007874015748,45.24354330708662,5,1,1,Potential,High,High,High,High,High,Mid-high,Mid-high,,Low,Mid-low,Mid-high,Mid-high,Low,Riley – Potential – Aspiring globetrotter
642786,8,2023-03-07 20:44:00,2023-06-20 20:08:43.000000,3,0,2,1.0,1.0,2,0,141.8865,70.94325,1,0.125,3,7.333333333333333,1.0,4396.0,1465.3333333333333,0,,0,1982-04-17,F,False,False,usa,charlotte,CLT,2023-03-07,41,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.0,0.0,4537.8865,38,104,0.028846153846153848,43.63352403846154,3,1,1,Potential,Mid-high,Mid-low,High,High,High,High,Mid-high,Mid-high,,High,Mid-high,Mid-high,High,Riley – Potential – Aspiring globetrotter
642820,8,2023-03-07 18:11:00,2023-06-19 18:38:35.000000,2,0,2,1.0,0.0,2,0,715.43,357.715,0,0.1,2,3.0,1.0,1172.0,586.0,0,0.05,0,1975-10-28,F,True,True,usa,las vegas,LAS,2023-03-07,47,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1887.4299999999998,39,104,0.019230769230769232,18.14836538461538,3,3,3,Potential,Mid-low,High,High,High,High,Mid-high,Mid-high,Mid-low,Low,Mid-low,Mid-high,Mid-high,Low,Riley – Potential – Aspiring globetrotter
643324,8,2023-03-07 16:10:00,2023-05-23 11:36:43.000000,0,0,0,,,0,0,0.0,,0,0.15,0,,,0.0,,0,,0,1958-10-25,F,True,False,usa,oklahoma city,OKC,2023-03-07,64,0,0.0,,,,,,,,,0.0,66,76,0.0,0.0,1,5,5,At Risk,Low,,,,,,,Mid-high,,,,,,Susan – At Risk – Seasoned bargain hunter
643344,9,2023-03-07 19:51:00,2023-07-06 14:51:09.000000,2,0,1,1.0,0.0,1,0,619.956,619.956,1,0.1,1,2.0,1.0,298.0,298.0,0,,0,1976-09-14,F,True,True,usa,los angeles,LAX,2023-03-07,46,0,0.2222222222222222,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,917.956,22,120,0.016666666666666666,7.649633333333333,4,3,4,Potential,Mid-low,Low,Low,High,High,High,Mid-high,Mid-low,,Mid-low,Mid-high,Mid-high,Low,Riley – Potential – Aspiring globetrotter
643359,8,2023-03-07 18:29:00,2023-07-10 20:48:16.000000,1,0,1,1.0,0.0,1,0,472.365,472.365,1,0.275,1,2.0,1.0,258.0,258.0,0,0.175,0,1998-07-28,M,False,False,usa,santa ana,SNA,2023-03-07,25,0,0.125,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,730.365,17,125,0.008,5.84292,4,4,4,Loyal,Low,High,High,High,High,High,Mid-high,High,High,Mid-low,Mid-high,Mid-high,Low,Taylor – Loyal – Practical frequent flyer
643469,7,2023-03-07 10:52:00,2023-07-18 07:58:22.000000,2,0,0,,,0,0,0.0,,0,,2,16.0,1.0,4445.0,2222.5,0,0.1,0,1980-12-03,F,True,False,usa,new york,LGA,2023-03-07,42,0,0.2857142857142857,0.0,0.0,,,,1.0,0.0,0.0,4445.0,10,132,0.015151515151515152,33.67424242424242,5,3,1,Potential,Mid-high,Low,High,,,,Mid-high,,Mid-high,High,Mid-high,,,Riley – Potential – Aspiring globetrotter
643645,8,2023-03-07 13:45:00,2023-06-26 15:43:35.000000,4,0,3,1.3333333333333333,0.6666666666666666,3,0,2140.89,713.63,1,0.2,3,2.0,1.3333333333333333,1366.0,380.6666666666667,0,0.125,0,1977-06-16,F,True,True,usa,new york,JFK,2023-03-07,46,0,0.5,0.0,0.75,1.0,0.0,0.3333333333333333,0.75,0.0,0.0,3506.89,32,111,0.036036036036036036,31.5936036036036,3,1,1,Potential,High,Mid-low,Low,High,High,High,Mid-high,High,Mid-high,Mid-low,High,High,Mid-high,Jordan – Potential – Domestic deal seeker
643714,8,2023-03-07 11:56:00,2023-06-22 17:09:10.000000,2,1,2,1.5,1.0,1,1,459.74,2061.465,0,0.125,1,1.0,1.0,140.0,140.0,0,,0,1980-09-27,F,True,False,usa,chicago,MDW,2023-03-07,42,0,0.25,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,599.74,36,107,0.009345794392523364,5.6050467289719625,3,4,4,Loyal,Mid-low,High,Low,Low,High,Mid-high,Mid-high,Mid-high,,Low,Mid-high,High,High,Taylor – Loyal – Practical frequent flyer
643929,8,2023-03-07 19:09:00,2023-07-18 20:13:50.000000,2,0,1,2.0,1.0,1,0,941.99,941.99,0,0.05,2,3.5,2.5,2994.0,616.5,0,0.1,1,1983-02-02,F,True,False,usa,new york,LGA,2023-03-07,40,0,0.25,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,3935.99,9,133,0.015037593984962405,29.59390977443609,5,3,2,Potential,Mid-low,Low,High,High,High,Mid-high,Mid-high,Low,Mid-high,Mid-high,High,High,High,Riley – Potential – Aspiring globetrotter
644438,8,2023-03-07 17:17:00,2023-07-02 18:16:44.000000,0,0,0,,,0,0,0.0,,0,0.25,0,,,0.0,,0,,0,1978-08-19,F,True,False,usa,new york,LGA,2023-03-07,44,0,0.0,,,,,,,,,0.0,26,117,0.0,0.0,4,5,5,Champions,Low,,,,,,,High,,,,,,Alex – Champion – Young global explorer
644467,7,2023-03-07 17:51:00,2023-06-23 04:18:20.000000,2,0,2,1.5,1.0,2,0,1057.09,528.545,0,,2,2.5,1.5,849.2,306.8,1,0.1,0,1991-07-27,F,False,True,usa,detroit,DTW,2023-03-07,32,0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1906.29,35,107,0.018691588785046728,17.815794392523365,3,3,3,Potential,Mid-high,High,High,High,High,Mid-high,High,,Mid-high,Mid-low,High,High,High,Jordan – Potential – Domestic deal seeker
644639,8,2023-03-07 21:32:00,2023-06-08 17:11:24.000000,0,0,0,,,0,0,0.0,,0,0.1,0,,,0.0,,0,0.075,0,1965-09-07,F,True,True,usa,santa ana,SNA,2023-03-07,57,0,0.0,,,,,,,,,0.0,50,92,0.0,0.0,2,5,5,At Risk,Low,,,,,,,Mid-low,Mid-low,,,,,Susan – At Risk – Seasoned bargain hunter
644784,8,2023-03-07 17:12:00,2023-07-03 20:28:45.000000,1,0,1,1.0,1.0,1,0,367.87,367.87,0,,1,8.0,1.0,456.0,456.0,0,0.1,0,1988-10-14,F,True,False,usa,san diego,NZY,2023-03-07,34,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,823.87,24,118,0.00847457627118644,6.981949152542373,4,4,4,Loyal,Low,High,High,High,High,Mid-high,Mid-high,,Mid-high,High,Mid-high,Mid-high,High,Taylor – Loyal – Practical frequent flyer
644870,9,2023-03-07 21:27:00,2023-07-12 11:48:30.000000,5,0,3,1.0,1.3333333333333333,3,0,1539.35,513.1166666666667,0,,4,4.25,1.0,2186.5,546.625,2,0.2,0,1975-12-16,F,False,False,usa,bakersfield,BFL,2023-03-07,47,0,0.5555555555555556,0.0,0.6,1.0,0.0,0.0,0.8,0.5,0.0,3725.85,16,126,0.03968253968253968,29.570238095238093,4,1,2,Potential,High,Low,Mid-low,High,High,Mid-high,High,,High,Mid-high,Mid-high,Mid-high,High,Jordan – Potential – Domestic deal seeker
645022,8,2023-03-07 14:41:00,2023-05-28 21:56:31.000000,1,0,0,,,0,0,0.0,,0,0.15,1,5.0,1.0,445.0,445.0,0,0.1,0,2006-08-05,F,False,False,usa,corpus christi,CRP,2023-03-07,16,0,0.125,0.0,0.0,,,,1.0,0.0,0.0,445.0,60,82,0.012195121951219513,5.426829268292683,2,4,4,At Risk,Low,Low,High,,,,Mid-high,Mid-high,Mid-high,High,Mid-high,,,Susan – At Risk – Seasoned bargain hunter
645047,6,2023-03-07 17:58:00,2023-06-14 20:26:08.000000,3,0,3,1.0,0.0,3,0,832.97,277.6566666666667,1,0.15,3,3.0,1.0,1454.0,484.6666666666667,0,,0,1979-12-08,F,False,False,usa,milwaukee,MKE,2023-03-07,43,0,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,2286.9700000000003,43,99,0.030303030303030304,23.100707070707074,2,1,2,Lost,High,High,High,High,High,High,Mid-high,Mid-high,,Mid-low,Mid-high,Mid-high,Low,Chris – Lost – Occasional explorer who drifted away
645168,7,2023-03-18 14:56:00,2023-07-01 02:29:10.000000,2,0,2,1.5,0.5,1,1,5122.811,2561.4055,1,0.1,1,3.0,1.0,477.0,477.0,0,,0,1985-12-28,F,True,False,usa,baton rouge,BTR,2023-03-08,37,0,0.2857142857142857,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,5599.811,27,104,0.019230769230769232,53.84433653846153,3,3,1,Potential,Mid-high,High,Low,Low,High,High,Mid-high,Mid-low,,Mid-low,Mid-high,High,Mid-high,Riley – Potential – Aspiring globetrotter
645415,7,2023-03-08 22:46:00,2023-07-06 10:16:48.000000,1,0,0,,,0,0,0.0,,0,0.075,1,11.0,1.0,3795.0,3795.0,0,,0,1988-05-21,F,False,True,usa,san diego,SAN,2023-03-08,35,0,0.14285714285714285,0.0,0.0,,,,1.0,0.0,0.0,3795.0,22,119,0.008403361344537815,31.89075630252101,4,4,1,Potential,Mid-low,Low,High,,,,Mid-high,Low,,High,Mid-high,,,Riley – Potential – Aspiring globetrotter
645488,8,2023-03-08 13:29:00,2023-07-01 18:35:52.000000,0,0,0,,,0,0,0.0,,0,0.1,0,,,0.0,,0,0.075,0,1999-02-17,F,True,True,canada,quebec,YQB,2023-03-08,24,0,0.0,,,,,,,,,0.0,27,115,0.0,0.0,3,5,5,Loyal,Low,,,,,,,Mid-low,Mid-low,,,,,Taylor – Loyal – Practical frequent flyer
645664,8,2023-03-08 22:50:00,2023-07-20 14:31:50.000000,1,0,0,,,0,0,0.0,,0,0.1,1,11.0,2.0,5280.0,2640.0,0,,0,2005-06-22,M,False,False,usa,brownsville,BRO,2023-03-08,18,0,0.125,0.0,0.0,,,,1.0,0.0,0.0,5280.0,8,133,0.007518796992481203,39.69924812030075,5,4,1,Potential,Low,Low,High,,,,Mid-high,Mid-low,,High,High,,,Riley – Potential – Aspiring globetrotter
645685,8,2023-03-08 08:19:00,2023-07-09 19:39:45.000000,4,0,4,1.0,0.75,4,0,1346.58,336.645,0,,4,1.75,1.0,897.25,224.3125,1,0.1,0,1973-08-14,M,False,False,usa,orlando,MCO,2023-03-08,49,0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,2243.83,19,123,0.032520325203252036,18.24252032520325,4,1,3,Potential,High,High,High,High,High,Mid-high,High,,Mid-high,Low,Mid-high,Mid-high,Mid-high,Jordan – Potential – Domestic deal seeker
645933,9,2023-03-08 18:58:00,2023-07-16 11:52:39.000000,2,0,2,1.5,0.0,2,0,855.6,427.8,0,0.15,2,4.0,1.5,1190.0,475.0,0,,0,1986-07-03,F,True,False,usa,fresno,FAT,2023-03-08,37,0,0.2222222222222222,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2045.6,12,129,0.015503875968992248,15.85736434108527,5,3,3,Potential,Mid-low,High,High,High,High,Mid-high,Mid-high,Mid-high,,Mid-high,High,High,Low,Riley – Potential – Aspiring globetrotter
